COMM_TTL,VAL,TON,AVGMILE,Origin,Destination
3,350,99,213,"Los Angeles-Long Beach, CA CFS Area",Remainder of California
8,289,203,140,"Los Angeles-Long Beach, CA CFS Area",Remainder of California
6,3,1,987,"Los Angeles-Long Beach, CA CFS Area",Remainder of Idaho
7,73,67,964,"Los Angeles-Long Beach, CA CFS Area",Remainder of Idaho
6,8,3,1611,"Los Angeles-Long Beach, CA CFS Area",Remainder of Missouri
7,282,75,2643,"Los Angeles-Long Beach, CA CFS Area",Remainder of Pennsylvania
8,2,1,2449,"Los Angeles-Long Beach, CA CFS Area",Remainder of South Carolina
7,3,1,1357,"Los Angeles-Long Beach, CA CFS Area",Remainder of South Dakota
4,31,31,1643,"Los Angeles-Long Beach, CA CFS Area",Remainder of Texas
7,33,11,2542,"Los Angeles-Long Beach, CA CFS Area",Remainder of Virginia
5,681,159,109,"Los Angeles-Long Beach, CA CFS Area","San Diego-Carlsbad-San Marcos, CA CFS Area"
5,903,183,364,"Los Angeles-Long Beach, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
6,203,85,355,"Los Angeles-Long Beach, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
7,1578,1027,390,"Los Angeles-Long Beach, CA CFS Area","San Jose-San Francisco-Oakland, CA CFS Area"
7,291,91,458,"Los Angeles-Long Beach, CA CFS Area","Tucson-Nogales, AZ CFS Area"
5,17,3,2608,"Los Angeles-Long Beach, CA CFS Area","Urban Honolulu, HI CFS Area"
6,10,11,2611,"Los Angeles-Long Beach, CA CFS Area","Urban Honolulu, HI CFS Area"
7,12,9,778,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Albany-Schenectady, NY CFS Area"
6,6,5,775,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Baton Rouge, LA CFS Area"
8,3,1,1000,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (RI Part)"
5,41,17,96,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (KY Part)"
8,2,1,100,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
6,18,13,117,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
5,24,17,347,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Cleveland-Akron-Canton, OH CFS Area"
7,22,17,211,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Columbus-Marion-Zanesville, OH CFS Area"
8,18,5,834,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
6,8,7,858,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,20,21,876,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,49,17,151,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Dayton-Springfield-Sidney, OH CFS Area"
8,29,5,1130,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Denver-Aurora, CO CFS Area"
6,4,3,1051,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Houston-The Woodlands, TX CFS Area"
7,18,13,1025,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Houston-The Woodlands, TX CFS Area"
3,12,7,74,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
8,10,3,567,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
7,2,3,537,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (KS Part)"
8,38,5,525,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
7,5,5,545,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
5,77,23,2095,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Los Angeles-Long Beach, CA CFS Area"
8,449,187,12,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)"
8,7,1,440,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Milwaukee-Racine-Waukesha, WI CFS Area"
6,4,3,756,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
6,10,7,208,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
8,64,19,754,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
8,59,9,787,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
8,13,3,792,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Oklahoma City-Shawnee, OK CFS Area"
8,22,3,712,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
8,22,5,681,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (DE Part)"
5,53,11,1779,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Phoenix-Mesa-Glendale, AZ CFS Area"
7,8,5,529,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Arkansas
8,23,5,629,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Florida
2,4,15,437,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Georgia
7,16,17,322,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Illinois
8,43,17,141,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Indiana
8,307,69,108,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Kentucky
7,5,5,520,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Maryland
8,5,1,2172,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Nevada
7,3,3,2159,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Nevada
7,18,13,707,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of New York
6,13,9,505,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of South Carolina
7,14,11,300,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Tennessee
8,43,7,559,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)",Remainder of Wisconsin
8,10,5,564,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Richmond, VA CFS Area"
8,28,5,2495,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","San Jose-San Francisco-Oakland, CA CFS Area"
7,3,3,910,"Louisville/Jefferson County-Elizabethtown-Madison, KY-IN CFS Area (KY Part)","Tampa-St. Petersburg-Clearwater, FL CFS Area"
6,173,97,447,"Memphis, TN-MS-AR CFS Area (TN Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,21,5,473,"Memphis, TN-MS-AR CFS Area (TN Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
7,32,71,378,"Memphis, TN-MS-AR CFS Area (TN Part)","Baton Rouge, LA CFS Area"
7,14,33,236,"Memphis, TN-MS-AR CFS Area (TN Part)","Birmingham-Hoover-Talladega, AL CFS Area"
7,25,19,731,"Memphis, TN-MS-AR CFS Area (TN Part)","Cleveland-Akron-Canton, OH CFS Area"
6,78,41,581,"Memphis, TN-MS-AR CFS Area (TN Part)","Columbus-Marion-Zanesville, OH CFS Area"
7,43,31,632,"Memphis, TN-MS-AR CFS Area (TN Part)","Columbus-Marion-Zanesville, OH CFS Area"
6,117,57,430,"Memphis, TN-MS-AR CFS Area (TN Part)","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,7,1,694,"Memphis, TN-MS-AR CFS Area (TN Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
6,70,33,1790,"Memphis, TN-MS-AR CFS Area (TN Part)","Los Angeles-Long Beach, CA CFS Area"
8,143,31,13,"Memphis, TN-MS-AR CFS Area (TN Part)","Memphis, TN-MS-AR CFS Area (TN Part)"
6,77,39,217,"Memphis, TN-MS-AR CFS Area (TN Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
7,94,243,218,"Memphis, TN-MS-AR CFS Area (TN Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
7,26,3,1477,"Memphis, TN-MS-AR CFS Area (TN Part)","Phoenix-Mesa-Glendale, AZ CFS Area"
4,9,41,168,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Arkansas
7,43,33,2144,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of California
7,26,7,484,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Iowa
6,1,1,150,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Kentucky
6,11,5,121,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Tennessee
7,131,225,101,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Tennessee
7,6,1,836,"Memphis, TN-MS-AR CFS Area (TN Part)",Remainder of Wisconsin
6,37,19,2110,"Memphis, TN-MS-AR CFS Area (TN Part)","San Jose-San Francisco-Oakland, CA CFS Area"
7,61,17,310,"Memphis, TN-MS-AR CFS Area (TN Part)","St. Louis-St. Charles-Farmington, MO-IL CFS Area (IL Part)"
3,1,3,847,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Birmingham-Hoover-Talladega, AL CFS Area"
3,35,13,1485,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
5,5,1,1152,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
7,22,29,1111,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
5,9,1,1397,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
5,16,1,2103,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Denver-Aurora, CO CFS Area"
7,15,3,1199,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Houston-The Woodlands, TX CFS Area"
4,24,9,319,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Jacksonville-St. Marys-Palatka, FL-GA CFS Area (FL Part)"
5,3787,839,26,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area"
5,73,7,948,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Nashville-Davidson--Murfreesboro, TN CFS Area"
8,44,3,925,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
7,131,45,885,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","New Orleans-Metairie-Hammond, LA-MS CFS Area (LA Part)"
5,25,3,1275,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
7,167,137,1257,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
3,95,93,219,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Orlando-Deltona-Daytona Beach, FL CFS Area"
3,7,1,779,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Raleigh-Durham-Chapel Hill, NC CFS Area"
7,614,401,140,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Florida
7,11,15,502,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Georgia
7,6,1,995,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Kentucky
3,3,1,1605,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Maine
7,20,23,632,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of South Carolina
7,8,1,927,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Virginia
3,5,1,1519,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Wisconsin
3,6,1,2183,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Wyoming
7,3,1,2442,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area",Remainder of Wyoming
3,5,1,1265,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
5,9,1,1003,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Virginia Beach-Norfolk, VA-NC CFS Area (VA Part)"
5,6,1,1061,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (DC Part)"
7,34,11,1049,"Miami-Fort Lauderdale-Port St. Lucie, FL CFS Area","Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (MD Part)"
7,4,1,1023,"Milwaukee-Racine-Waukesha, WI CFS Area","Baton Rouge, LA CFS Area"
4,23,9,1114,"Milwaukee-Racine-Waukesha, WI CFS Area","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
7,15,3,667,"Milwaukee-Racine-Waukesha, WI CFS Area","Buffalo-Cheektowaga, NY CFS Area"
7,9,3,392,"Milwaukee-Racine-Waukesha, WI CFS Area","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
5,26,7,1065,"Milwaukee-Racine-Waukesha, WI CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,293,141,1064,"Milwaukee-Racine-Waukesha, WI CFS Area","Dallas-Fort Worth, TX-OK CFS Area (TX Part)"
7,27,5,1058,"Milwaukee-Racine-Waukesha, WI CFS Area","Denver-Aurora, CO CFS Area"
5,50,13,375,"Milwaukee-Racine-Waukesha, WI CFS Area","Detroit-Warren-Ann Arbor, MI CFS Area"
7,43,25,302,"Milwaukee-Racine-Waukesha, WI CFS Area","Fort Wayne-Huntington-Auburn, IN CFS Area"
5,12,3,1261,"Milwaukee-Racine-Waukesha, WI CFS Area","Houston-The Woodlands, TX CFS Area"
7,5,1,660,"Milwaukee-Racine-Waukesha, WI CFS Area","Knoxville-Morristown-Sevierville, TN CFS Area"
7,181,89,2073,"Milwaukee-Racine-Waukesha, WI CFS Area","Los Angeles-Long Beach, CA CFS Area"
8,664,283,19,"Milwaukee-Racine-Waukesha, WI CFS Area","Milwaukee-Racine-Waukesha, WI CFS Area"
2,58,211,39,"Milwaukee-Racine-Waukesha, WI CFS Area","Milwaukee-Racine-Waukesha, WI CFS Area"
5,19,5,325,"Milwaukee-Racine-Waukesha, WI CFS Area","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,149,63,835,"Milwaukee-Racine-Waukesha, WI CFS Area","New York-Newark, NY-NJ-CT-PA CFS Area (PA Part)"
7,129,39,888,"Milwaukee-Racine-Waukesha, WI CFS Area","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (NJ Part)"
7,29,13,1219,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Florida
8,75,137,208,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Illinois
5,45,9,232,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Illinois
4,25,77,335,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Iowa
2,23,89,129,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Iowa
7,51,49,281,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Iowa
5,12,3,1221,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Maine
8,332,371,102,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Wisconsin
7,1409,793,79,"Milwaukee-Racine-Waukesha, WI CFS Area",Remainder of Wisconsin
4,15,5,2136,"Milwaukee-Racine-Waukesha, WI CFS Area","Seattle-Tacoma, WA CFS Area"
5,5,1,366,"Milwaukee-Racine-Waukesha, WI CFS Area","St. Louis-St. Charles-Farmington, MO-IL CFS Area (IL Part)"
7,68,29,426,"Milwaukee-Racine-Waukesha, WI CFS Area","St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
8,76,105,1309,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Albany-Schenectady, NY CFS Area"
6,13,15,1245,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Albany-Schenectady, NY CFS Area"
5,11,3,1126,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
6,28,49,1139,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
5,11,1,1403,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (MA Part)"
6,24,43,1472,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (NH Part)"
4,9,47,952,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Buffalo-Cheektowaga, NY CFS Area"
7,6,5,712,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (OH Part)"
6,10,11,870,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Cleveland-Akron-Canton, OH CFS Area"
5,39,5,692,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Dayton-Springfield-Sidney, OH CFS Area"
6,1,1,1498,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","El Paso-Las Cruces, TX-NM CFS Area (TX Part)"
7,26,17,612,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Grand Rapids-Wyoming-Muskegon, MI CFS Area"
8,12,3,1359,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Hartford-West Hartford-East Hartford, CT CFS Area"
5,11,3,1267,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Houston-The Woodlands, TX CFS Area"
6,37,55,1245,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Houston-The Woodlands, TX CFS Area"
6,31,11,600,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Indianapolis-Carmel-Muncie, IN CFS Area"
6,97,67,426,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Kansas City-Overland Park-Kansas City, MO-KS CFS Area (MO Part)"
2,3,11,319,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Milwaukee-Racine-Waukesha, WI CFS Area"
3,1442,871,23,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
8,1522,863,20,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
4,347,855,22,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
5,1755,591,26,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
7,1912,1621,27,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Minneapolis-St. Paul, MN-WI CFS Area (MN Part)"
6,73,39,853,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Nashville-Davidson--Murfreesboro, TN CFS Area"
6,58,93,1276,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","New York-Newark, NY-NJ-CT-PA CFS Area (NJ Part)"
3,18,15,383,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
7,20,27,377,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Omaha-Council Bluffs-Fremont, NE-IA CFS Area (NE Part)"
7,5,5,1250,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (NJ Part)"
6,10,7,1793,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Phoenix-Mesa-Glendale, AZ CFS Area"
6,8,5,917,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Pittsburgh-New Castle-Weirton, PA-OH-WV CFS Area (PA Part)"
7,25,19,1776,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Portland-Vancouver-Salem, OR-WA CFS Area (OR Part)"
6,7,3,949,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Arkansas
6,40,67,1333,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Georgia
6,92,91,263,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Iowa
7,170,151,375,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Iowa
7,2,1,1535,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Maine
7,10,9,1191,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Maryland
6,20,9,1332,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Massachusetts
6,61,43,144,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Minnesota
7,710,973,135,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Minnesota
5,27,7,448,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Nebraska
8,1,1,329,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of North Dakota
5,85,19,317,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of North Dakota
7,153,261,325,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of North Dakota
5,10,5,803,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Oklahoma
5,6,1,1098,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Pennsylvania
6,70,37,1139,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Pennsylvania
7,48,17,1094,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Pennsylvania
8,25,7,430,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of South Dakota
5,40,19,1575,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Texas
8,14,5,176,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Wisconsin
7,915,641,109,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)",Remainder of Wisconsin
4,6,1,1951,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Sacramento-Roseville, CA CFS Area"
5,4,3,2035,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Sacramento-Roseville, CA CFS Area"
6,7,3,1244,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","San Antonio-New Braunfels, TX CFS Area"
4,3,21,625,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
7,13,15,657,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","St. Louis-St. Charles-Farmington, MO-IL CFS Area (MO Part)"
6,20,39,1399,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Virginia Beach-Norfolk, VA-NC CFS Area (VA Part)"
6,9,3,624,"Minneapolis-St. Paul, MN-WI CFS Area (MN Part)","Wichita-Arkansas City-Winfield, KS CFS Area"
3,5,5,337,"Mobile-Daphne-Fairhope, AL CFS Area","Atlanta-Athens-Clarke County-Sandy Springs, GA CFS Area"
